230.70000000000056	115.35000000000028	-9.099999999999996	0	3	1	0	0	0
39.79999999999992	19.89999999999996	-22.2	-6	2	1	1	0	0
284.20000000000033	142.10000000000016	10.5	1	3	1	0	0	0
120.09999999999995	60.049999999999976	14.0	0	1	0	0	0	0
217.7	108.85	38.699999999999996	0	1	1	1	0	0
-150.20000000000007	-75.10000000000004	-3.6000000000000014	6	7	1	0	0	0
-159.29999999999998	-79.64999999999999	-7.1000000000000005	4	7	1	0	0	0
-114.30000000000025	-57.15000000000013	-6.200000000000001	-5	0	1	1	0	0
-55.69999999999998	-27.84999999999999	-28.199999999999992	3	5	1	0	0	0
59.699999999999925	29.849999999999962	-12.100000000000001	3	4	0	0	0	0
63.0999999999999	31.54999999999995	-7.9	2	3	0	0	0	0
-51.49999999999998	-25.74999999999999	-34.5	1	4	0	1	0	0
436.10000000000093	218.05000000000047	7.9	6	6	1	1	0	0
74.39999999999986	37.19999999999993	-17.9	2	6	1	0	0	0
203.1	101.55	40.800000000000004	0	1	1	0	0	0
-18.49999999999999	-9.249999999999995	28.900000000000002	-1	1	1	1	0	0
-99.90000000000029	-49.950000000000145	-10.2	4	5	1	0	0	0
-66.90000000000006	-33.45000000000003	-21.3	0	3	1	1	0	0
-82.90000000000002	-41.45000000000001	-18.099999999999998	2	5	1	0	0	0
-68.0	-34.0	-23.699999999999996	-1	3	1	0	0	0
-13.800000000000004	-6.900000000000002	-22.499999999999996	1	5	1	0	0	0
-22.299999999999983	-11.149999999999991	5.499999999999998	4	5	0	1	0	0
-43.89999999999999	-21.949999999999996	11.1	2	4	1	0	0	0
15.800000000000004	7.900000000000002	8.799999999999997	2	2	1	1	0	0
-123.50000000000014	-61.75000000000007	-11.6	-4	3	1	0	0	0
-27.899999999999956	-13.949999999999978	1.7999999999999994	1	3	1	1	0	0
-43.000000000000036	-21.500000000000018	7.000000000000005	3	4	1	1	0	0
180.6000000000006	90.3000000000003	-17.200000000000003	0	4	1	1	0	0
33.599999999999575	16.799999999999788	-29.200000000000003	-4	3	1	0	0	0
-54.30000000000001	-27.150000000000006	-22.999999999999996	2	5	1	1	0	0
-42.20000000000002	-21.10000000000001	-2.400000000000002	-3	1	1	1	0	0
-104.6000000000001	-52.30000000000005	-6.7	4	6	1	1	0	0
256.30000000000035	128.15000000000018	11.000000000000009	1	3	1	1	0	0
49.699999999999676	24.849999999999838	10.600000000000005	1	3	1	1	0	0
-126.30000000000017	-63.150000000000084	-40.9	0	6	1	0	0	0
