30.899999999999967	15.449999999999983	-19.6	1	5	1	0	0
-190.50000000000003	-95.25000000000001	-1.7000000000000013	0	3	1	0	0
-56.39999999999996	-28.19999999999998	6.399999999999998	1	3	1	0	0
-327.49999999999955	-163.74999999999977	-32.4	0	5	1	0	0
-211.70000000000002	-105.85000000000001	-28.599999999999994	1	6	1	0	0
-280.3999999999992	-140.1999999999996	3.1999999999999997	-3	1	1	0	0
-45.30000000000008	-22.65000000000004	-8.200000000000001	1	4	1	0	0
-67.90000000000002	-33.95000000000001	-3.4000000000000004	5	5	1	0	0
-8.59999999999999	-4.299999999999995	0.900000000000001	-2	2	1	0	0
-28.099999999999998	-14.049999999999999	9.000000000000002	0	2	1	0	0
-26.20000000000003	-13.100000000000016	-0.8999999999999977	3	7	1	1	0
-59.700000000000074	-29.850000000000037	14.399999999999999	5	5	1	1	0
-263.30000000000007	-131.65000000000003	-21.5	-3	2	1	0	0
-241.20000000000005	-120.60000000000002	-20.499999999999996	2	3	1	1	0
-231.60000000000008	-115.80000000000004	-8.8	1	5	1	1	1
-192.10000000000016	-96.05000000000008	1.899999999999999	2	4	1	1	0
-44.70000000000006	-22.35000000000003	-28.399999999999995	2	4	1	0	0
-147.90000000000006	-73.95000000000003	21.900000000000002	-1	1	1	0	0
-253.19999999999965	-126.59999999999982	-22.999999999999993	0	5	1	0	0
189.80000000000015	94.90000000000008	-35.800000000000004	0	2	1	0	0
-232.8999999999997	-116.44999999999985	-25.799999999999997	0	4	1	0	0
-636.3000000000005	-318.15000000000026	-43.0	2	9	1	0	0
-75.89999999999945	-37.949999999999726	-27.0	0	3	1	1	0
-33.20000000000001	-16.600000000000005	8.9	0	2	1	0	0
-1.1999999999999993	-0.5999999999999996	-8.800000000000004	8	9	0	1	0
-72.20000000000002	-36.10000000000001	-23.6	6	6	1	0	0
67.29999999999994	33.64999999999997	6.5	0	2	1	0	0
-14.699999999999996	-7.349999999999998	8.299999999999997	0	3	0	0	0
-73.29999999999998	-36.64999999999999	-26.4	-4	3	1	1	0
-241.49999999999955	-120.74999999999977	-2.4000000000000004	4	4	1	0	0
-62.400000000000006	-31.200000000000003	-27.699999999999996	8	9	1	0	0
-45.69999999999998	-22.84999999999999	8.499999999999998	0	3	1	0	0
-4.6000000000000165	-2.3000000000000083	-19.1	-3	2	1	0	0
-92.2000000000001	-46.10000000000005	-11.799999999999999	3	4	1	0	0
16.300000000000015	8.150000000000007	-6.800000000000001	-3	3	0	1	0
-24.400000000000016	-12.200000000000008	14.4	-1	3	1	1	0
14.900000000000011	7.4500000000000055	-17.400000000000002	1	5	1	1	0
-125.6	-62.8	-28.8	-3	3	1	0	0
-54.69999999999997	-27.349999999999984	-5.899999999999998	2	4	1	0	0
-104.20000000000016	-52.10000000000008	-10.299999999999999	-1	4	1	1	0
-40.80000000000002	-20.40000000000001	19.200000000000003	-1	2	1	1	0
-60.10000000000028	-30.05000000000014	-11.899999999999999	0	5	1	0	0
-51.80000000000003	-25.900000000000016	-11.700000000000003	1	5	1	0	0
-69.6	-34.8	-19.499999999999996	-2	2	1	1	0
-3.199999999999986	-1.599999999999993	-8.200000000000001	-1	4	0	0	0
-30.90000000000002	-15.45000000000001	-9.6	4	6	1	0	0
350.30000000000047	175.15000000000023	22.400000000000013	3	3	1	1	0
-66.00000000000011	-33.00000000000006	0.7000000000000011	0	4	1	1	0
-105.10000000000012	-52.55000000000006	-3.799999999999999	5	6	1	0	0
-38.19999999999999	-19.099999999999994	-28.699999999999996	-2	3	1	0	0
-9.09999999999999	-4.549999999999995	-31.799999999999997	1	6	1	0	0
-17.099999999999998	-8.549999999999999	24.000000000000004	4	4	0	1	0
173.99999999999994	86.99999999999997	30.10000000000001	3	3	0	0	0
-54.00000000000003	-27.000000000000014	-11.9	-1	2	1	0	0
-66.3	-33.15	-29.699999999999996	4	7	1	1	0
-82.80000000000007	-41.400000000000034	17.099999999999998	-5	0	1	0	0
67.59999999999998	33.79999999999999	19.400000000000002	1	3	1	0	0
120.20000000000002	60.10000000000001	-24.0	3	7	1	0	0
-16.200000000000006	-8.100000000000003	-3.3999999999999995	0	4	1	0	0
-63.40000000000005	-31.700000000000024	3.2	5	5	1	0	0
11.700000000000024	5.850000000000012	-9.600000000000003	5	6	1	1	0
-626.799999999999	-313.3999999999995	-36.2	4	5	1	1	1
-930.6999999999992	-465.3499999999996	-15.000000000000004	2	6	1	1	1
-53.800000000000125	-26.900000000000063	-3.9	-1	2	1	1	0
-59.09999999999995	-29.549999999999976	-17.099999999999998	2	6	1	0	0
197.39999999999995	98.69999999999997	15.8	2	3	1	0	0
-182.40000000000012	-91.20000000000006	-28.799999999999997	2	6	1	0	0
199.6	99.8	34.40000000000001	3	3	1	0	0
449.5000000000007	224.75000000000034	26.799999999999997	1	2	0	1	0
-50.6	-25.3	-18.3	6	7	1	0	0
-161.50000000000037	-80.75000000000018	2.4000000000000012	-4	0	1	0	1
-139.7000000000001	-69.85000000000005	-6.8999999999999995	0	5	1	0	1
-40.39999999999999	-20.199999999999996	-27.499999999999993	-5	3	1	0	0
-80.30000000000004	-40.15000000000002	16.3	-1	3	1	0	0
27.30000000000001	13.650000000000006	-4.199999999999999	3	5	0	0	0
116.29999999999993	58.14999999999996	-14.800000000000002	-1	4	1	1	0
-14.900000000000006	-7.450000000000003	-17.000000000000004	-1	3	1	1	0
-35.200000000000024	-17.600000000000012	-5.600000000000001	3	5	1	0	0
266.5000000000001	133.25000000000006	25.7	1	2	1	1	0
-35.59999999999997	-17.799999999999986	-5.999999999999999	1	4	1	0	0
-78.30000000000017	-39.150000000000084	-14.200000000000001	-2	1	1	0	0
-89.20000000000009	-44.600000000000044	-26.5	-6	3	1	0	1
-15.600000000000007	-7.800000000000003	-18.200000000000003	2	5	1	0	0
18.59999999999999	9.299999999999995	-2.900000000000002	-1	2	0	0	0
26.60000000000001	13.300000000000004	-22.4	0	4	1	0	0
-294.6999999999995	-147.34999999999974	-8.599999999999996	0	4	1	0	1
41.59999999999996	20.79999999999998	-1.9999999999999991	0	4	1	1	0
-94.80000000000024	-47.40000000000012	-30.299999999999994	9	11	1	1	0
19.399999999999984	9.699999999999992	-4.500000000000001	2	4	1	0	0
-48.79999999999997	-24.399999999999984	-12.000000000000002	6	6	1	0	0
-23.09999999999994	-11.54999999999997	1.299999999999999	-4	1	1	1	0
-159.1000000000001	-79.55000000000005	-3.4999999999999973	-3	2	1	0	1
10.200000000000019	5.100000000000009	-10.599999999999996	3	7	1	1	0
128.79999999999995	64.39999999999998	-5.799999999999999	0	4	0	0	0
-14.99999999999994	-7.49999999999997	-36.300000000000004	4	8	1	0	0
96.29999999999987	48.149999999999935	25.8	-1	1	1	1	0
45.999999999999986	22.999999999999993	16.5	0	2	1	1	0
-12.200000000000003	-6.100000000000001	-23.5	-1	2	1	0	0
-14.399999999999999	-7.199999999999999	-5.700000000000001	0	3	1	0	0
-38.30000000000002	-19.15000000000001	13.6	1	3	1	0	0
-0.29999999999998117	-0.14999999999999059	0.5000000000000018	-1	2	1	0	0
-68.90000000000028	-34.45000000000014	-5.899999999999997	0	5	1	0	0
-12.099999999999985	-6.049999999999993	4.9	2	4	1	0	0
-46.49999999999998	-23.24999999999999	-10.5	1	3	1	0	0
99.49999999999987	49.749999999999936	17.500000000000004	1	3	1	1	0
62.599999999999916	31.299999999999958	5.799999999999998	3	5	1	0	0
-130.20000000000022	-65.10000000000011	-16.8	-2	4	1	0	0
27.0	13.5	2.3999999999999977	-2	1	1	1	0
-108.90000000000015	-54.450000000000074	-6.9	2	4	1	0	0
-119.70000000000032	-59.85000000000016	-1.1000000000000005	0	2	1	0	0
-79.30000000000004	-39.65000000000002	-29.299999999999997	1	5	1	0	0
311.40000000000055	155.70000000000027	39.4	0	0	1	0	0
-84.60000000000004	-42.30000000000002	-30.599999999999998	0	4	1	0	0
-55.50000000000002	-27.75000000000001	2.3999999999999995	5	5	1	1	0
-41.700000000000024	-20.850000000000012	-5.200000000000001	2	3	1	0	0
302.50000000000045	151.25000000000023	33.00000000000001	2	2	1	1	0
-249.59999999999982	-124.79999999999991	-7.300000000000001	-1	4	1	0	1
70.1999999999998	35.0999999999999	6.400000000000002	2	3	1	1	0
-15.399999999999974	-7.699999999999987	17.900000000000002	2	3	1	0	1
-62.30000000000002	-31.15000000000001	1.7000000000000006	1	2	0	1	0
-104.70000000000003	-52.350000000000016	-41.69999999999999	6	8	1	1	0
166.40000000000006	83.20000000000003	28.499999999999993	2	3	0	1	0
409.30000000000086	204.65000000000043	32.0	2	2	1	1	0
108.39999999999995	54.199999999999974	46.699999999999996	0	0	0	0	0
-129.80000000000018	-64.90000000000009	-27.599999999999994	3	6	1	1	0
220.30000000000018	110.15000000000009	52.39999999999999	1	1	0	0	0
135.2	67.6	0.9999999999999991	5	6	1	0	0
8.600000000000016	4.300000000000008	-11.200000000000003	1	4	1	0	0
-42.499999999999986	-21.249999999999993	-24.8	5	6	0	0	0
-89.80000000000004	-44.90000000000002	-18.4	4	7	1	0	1
-43.700000000000024	-21.850000000000012	-8.400000000000002	4	5	1	0	0
-84.00000000000009	-42.00000000000004	-2.1999999999999993	-1	1	1	0	0
-111.90000000000008	-55.95000000000004	-11.100000000000001	2	4	1	1	0
-12.699999999999989	-6.349999999999994	-0.5999999999999988	-4	1	0	0	0
65.59999999999984	32.79999999999992	-7.199999999999999	0	3	1	1	0
89.99999999999996	44.99999999999998	22.599999999999998	2	2	1	0	0
82.3999999999999	41.19999999999995	-12.100000000000001	1	3	0	0	0
387.20000000000056	193.60000000000028	-12.5	-3	2	1	0	0
-175.00000000000014	-87.50000000000007	-13.0	3	5	1	0	0
3.4000000000000012	1.7000000000000006	-19.7	-1	4	0	1	0
-83.90000000000008	-41.95000000000004	12.399999999999999	0	3	1	1	0
-256.80000000000024	-128.40000000000012	-8.700000000000003	-2	2	1	0	0
-36.099999999999994	-18.049999999999997	-9.800000000000002	5	7	1	0	0
122.89999999999993	61.44999999999997	54.199999999999996	1	1	0	1	0
104.09999999999992	52.04999999999996	41.900000000000006	0	0	1	0	0
-167.30000000000015	-83.65000000000008	-25.500000000000004	-1	4	1	1	0
-272.9999999999998	-136.4999999999999	1.2999999999999994	1	3	1	1	0
-113.50000000000007	-56.750000000000036	4.699999999999999	-1	3	1	0	0
29.20000000000001	14.600000000000005	10.5	1	3	1	0	0
-156.09999999999997	-78.04999999999998	-49.30000000000001	8	11	1	1	0
-32.20000000000004	-16.10000000000002	38.5	-2	0	0	1	0
-127.00000000000018	-63.50000000000009	-10.100000000000001	-2	1	1	0	0
-12.400000000000023	-6.200000000000012	-2.3999999999999995	-1	3	1	0	0
-64.10000000000012	-32.05000000000006	5.799999999999998	1	4	0	1	0
-34.29999999999997	-17.149999999999984	-8.881784197001252e-16	2	3	1	0	0
-55.3	-27.65	-17.8	3	7	0	0	0
379.50000000000085	189.75000000000043	11.500000000000002	4	5	1	0	0
-0.19999999999998463	-0.09999999999999232	-4.6000000000000005	0	4	1	1	0
-44.10000000000001	-22.050000000000004	-20.699999999999992	6	9	1	1	0
-130.30000000000013	-65.15000000000006	-8.399999999999999	0	3	1	1	0
-51.50000000000001	-25.750000000000004	8.999999999999996	-2	2	1	0	0
-51.599999999999994	-25.799999999999997	-40.49999999999999	4	7	1	0	0
37.69999999999994	18.84999999999997	1.5000000000000018	3	4	1	0	0
306.60000000000053	153.30000000000027	27.09999999999998	3	4	1	0	0
-102.00000000000003	-51.000000000000014	0.5999999999999992	4	5	1	0	0
391.7000000000007	195.85000000000036	46.4	0	0	1	0	0
349.7000000000004	174.8500000000002	37.79999999999999	2	3	1	1	0
-34.9	-17.45	-26.000000000000004	2	3	1	1	1
-53.79999999999999	-26.899999999999995	-9.400000000000002	2	4	1	1	0
-134.80000000000015	-67.40000000000008	-6.100000000000001	-3	3	1	0	1
228.30000000000035	114.15000000000018	23.299999999999986	4	5	1	1	0
238.40000000000015	119.20000000000007	20.300000000000004	1	2	1	1	0
-116.50000000000023	-58.250000000000114	6.899999999999998	-2	1	1	1	0
-272.2999999999999	-136.14999999999995	-2.3000000000000034	1	2	1	1	1
-83.10000000000008	-41.55000000000004	-4.600000000000003	2	3	1	0	0
-355.79999999999853	-177.89999999999927	3.6999999999999993	-3	1	1	1	1
-16.2	-8.1	-24.8	2	4	0	1	0
-1.9999999999999871	-0.9999999999999936	-6.300000000000001	4	4	0	1	0
412.40000000000106	206.20000000000053	-5.6000000000000005	3	5	1	0	0
-6.499999999999976	-3.249999999999988	19.100000000000005	-1	2	1	0	0
47.10000000000001	23.550000000000004	-0.20000000000000018	2	5	1	0	0
26.100000000000016	13.050000000000008	-5.4	-1	3	1	1	0
-5.599999999999981	-2.7999999999999905	-23.099999999999994	-6	1	1	1	0
195.1	97.55	20.099999999999998	3	3	0	1	0
-118.70000000000009	-59.350000000000044	-29.0	3	6	1	0	0
-213.19999999999962	-106.59999999999981	-21.2	4	8	1	1	0
11.30000000000001	5.650000000000005	23.799999999999997	1	3	1	1	0
